PRODUKT_CODE,STATION_ID,ZEITSTEMPEL,WERT
TT_TU_MN009,662,2.01801E+11,11.5
TT_TU_MN009,662,2.01801E+11,11.2
TT_TU_MN009,662,2.01801E+11,11.3
TT_TU_MN009,662,2.01801E+11,11.1
TT_TU_MN009,662,2.01801E+11,8.7
TT_TU_MN009,662,2.01801E+11,8.3
TT_TU_MN009,662,2.01801E+11,8
TT_TU_MN009,662,2.01801E+11,7.6
TT_TU_MN009,662,2.01801E+11,7.3
TT_TU_MN009,662,2.01801E+11,7.6
TT_TU_MN009,662,2.01801E+11,8.1
TT_TU_MN009,662,2.01801E+11,8.5
TT_TU_MN009,662,2.01801E+11,8.7
TT_TU_MN009,662,2.01801E+11,8.7
TT_TU_MN009,662,2.01801E+11,8.8
TT_TU_MN009,662,2.01801E+11,8.7
TT_TU_MN009,662,2.01801E+11,8.2
TT_TU_MN009,662,2.01801E+11,8.3
TT_TU_MN009,662,2.01801E+11,8.3
TT_TU_MN009,662,2.01801E+11,7.6
TT_TU_MN009,662,2.01801E+11,7.2
TT_TU_MN009,662,2.01801E+11,6.7
TT_TU_MN009,662,2.01801E+11,6.6
TT_TU_MN009,662,2.01801E+11,6.6
TT_TU_MN009,662,2.01801E+11,6.5
TT_TU_MN009,662,2.01801E+11,6.4
TT_TU_MN009,662,2.01801E+11,6.2
TT_TU_MN009,662,2.01801E+11,5.8
TT_TU_MN009,662,2.01801E+11,6
TT_TU_MN009,662,2.01801E+11,5.8
TT_TU_MN009,662,2.01801E+11,5.8
TT_TU_MN009,662,2.01801E+11,5.6
TT_TU_MN009,662,2.01801E+11,5.5
TT_TU_MN009,662,2.01801E+11,6.1
TT_TU_MN009,662,2.01801E+11,6.9
TT_TU_MN009,662,2.01801E+11,7.4
TT_TU_MN009,662,2.01801E+11,7.8
TT_TU_MN009,662,2.01801E+11,8
TT_TU_MN009,662,2.01801E+11,7.9
TT_TU_MN009,662,2.01801E+11,7.6
TT_TU_MN009,662,2.01801E+11,7.3
TT_TU_MN009,662,2.01801E+11,6.8
TT_TU_MN009,662,2.01801E+11,5.7
TT_TU_MN009,662,2.01801E+11,5.3
TT_TU_MN009,662,2.01801E+11,4.9
TT_TU_MN009,662,2.01801E+11,4.3
TT_TU_MN009,662,2.01801E+11,3.7
TT_TU_MN009,662,2.01801E+11,3.7
TT_TU_MN009,662,2.01801E+11,4.5
TT_TU_MN009,662,2.01801E+11,4.6
TT_TU_MN009,662,2.01801E+11,4.6
TT_TU_MN009,662,2.01801E+11,5
TT_TU_MN009,662,2.01801E+11,4.8
TT_TU_MN009,662,2.01801E+11,4.7
TT_TU_MN009,662,2.01801E+11,4.5
TT_TU_MN009,662,2.01801E+11,4.6
TT_TU_MN009,662,2.01801E+11,4.2
TT_TU_MN009,662,2.01801E+11,5.6
TT_TU_MN009,662,2.01801E+11,5.8
TT_TU_MN009,662,2.01801E+11,6
TT_TU_MN009,662,2.01801E+11,6.5
TT_TU_MN009,662,2.01801E+11,6.5
TT_TU_MN009,662,2.01801E+11,6.8
TT_TU_MN009,662,2.01801E+11,6.7
TT_TU_MN009,662,2.01801E+11,5.9
TT_TU_MN009,662,2.01801E+11,4.8
TT_TU_MN009,662,2.01801E+11,5.1
TT_TU_MN009,662,2.01801E+11,5.2
TT_TU_MN009,662,2.01801E+11,5.3
TT_TU_MN009,662,2.01801E+11,5.4
TT_TU_MN009,662,2.01801E+11,5.5
TT_TU_MN009,662,2.01801E+11,5.5
TT_TU_MN009,662,2.01801E+11,5.7
TT_TU_MN009,662,2.01801E+11,6.1
TT_TU_MN009,662,2.01801E+11,6.2
TT_TU_MN009,662,2.01801E+11,6.1
TT_TU_MN009,662,2.01801E+11,5.9
TT_TU_MN009,662,2.01801E+11,6.1
TT_TU_MN009,662,2.01801E+11,6.8
TT_TU_MN009,662,2.01801E+11,7.1
TT_TU_MN009,662,2.01801E+11,7.2
TT_TU_MN009,662,2.01801E+11,7.6
TT_TU_MN009,662,2.01801E+11,7.9
TT_TU_MN009,662,2.01801E+11,8.6
TT_TU_MN009,662,2.01801E+11,8.9
TT_TU_MN009,662,2.01801E+11,9.2
TT_TU_MN009,662,2.01801E+11,9.7
TT_TU_MN009,662,2.01801E+11,9.8
TT_TU_MN009,662,2.01801E+11,9.6
TT_TU_MN009,662,2.01801E+11,9.8
TT_TU_MN009,662,2.01801E+11,10
TT_TU_MN009,662,2.01801E+11,9.6
TT_TU_MN009,662,2.01801E+11,9.1
TT_TU_MN009,662,2.01801E+11,9.4
TT_TU_MN009,662,2.01801E+11,9.5
TT_TU_MN009,662,2.01801E+11,9.7
TT_TU_MN009,662,2.01801E+11,9.8
TT_TU_MN009,662,2.01801E+11,9.6
TT_TU_MN009,662,2.01801E+11,9.8
TT_TU_MN009,662,2.01801E+11,9.9
TT_TU_MN009,662,2.01801E+11,10
TT_TU_MN009,662,2.01801E+11,9.8
TT_TU_MN009,662,2.01801E+11,9.7
TT_TU_MN009,662,2.01801E+11,9.9
TT_TU_MN009,662,2.01801E+11,10.1
TT_TU_MN009,662,2.01801E+11,10.4
TT_TU_MN009,662,2.01801E+11,10
TT_TU_MN009,662,2.01801E+11,9.9
TT_TU_MN009,662,2.01801E+11,10.1
TT_TU_MN009,662,2.01801E+11,10.5
TT_TU_MN009,662,2.01801E+11,10.3
TT_TU_MN009,662,2.01801E+11,10.1
TT_TU_MN009,662,2.01801E+11,9.8
TT_TU_MN009,662,2.01801E+11,8.6
TT_TU_MN009,662,2.01801E+11,8.2
TT_TU_MN009,662,2.01801E+11,8.2
TT_TU_MN009,662,2.01801E+11,7.2
TT_TU_MN009,662,2.01801E+11,6.7
TT_TU_MN009,662,2.01801E+11,6.7
TT_TU_MN009,662,2.01801E+11,5.6
TT_TU_MN009,662,2.01801E+11,5.4
TT_TU_MN009,662,2.01801E+11,5.2
TT_TU_MN009,662,2.01801E+11,5.2
TT_TU_MN009,662,2.01801E+11,5.1
TT_TU_MN009,662,2.01801E+11,4.5
TT_TU_MN009,662,2.01801E+11,4.2
TT_TU_MN009,662,2.01801E+11,4.1
TT_TU_MN009,662,2.01801E+11,4
TT_TU_MN009,662,2.01801E+11,4.2
TT_TU_MN009,662,2.01801E+11,4.3
TT_TU_MN009,662,2.01801E+11,4.7
TT_TU_MN009,662,2.01801E+11,5.3
TT_TU_MN009,662,2.01801E+11,5.5
TT_TU_MN009,662,2.01801E+11,5.7
TT_TU_MN009,662,2.01801E+11,6
TT_TU_MN009,662,2.01801E+11,5.2
TT_TU_MN009,662,2.01801E+11,5
TT_TU_MN009,662,2.01801E+11,4.1
TT_TU_MN009,662,2.01801E+11,3.5
TT_TU_MN009,662,2.01801E+11,2.9
TT_TU_MN009,662,2.01801E+11,2.3
TT_TU_MN009,662,2.01801E+11,3
TT_TU_MN009,662,2.01801E+11,2.7
TT_TU_MN009,662,2.01801E+11,2.8
TT_TU_MN009,662,2.01801E+11,1.3
TT_TU_MN009,662,2.01801E+11,1.9
TT_TU_MN009,662,2.01801E+11,2.1
TT_TU_MN009,662,2.01801E+11,3.7
TT_TU_MN009,662,2.01801E+11,4.4
TT_TU_MN009,662,2.01801E+11,6.1
TT_TU_MN009,662,2.01801E+11,6.5
TT_TU_MN009,662,2.01801E+11,6.4
TT_TU_MN009,662,2.01801E+11,6.9
TT_TU_MN009,662,2.01801E+11,8.1
TT_TU_MN009,662,2.01801E+11,8.6
TT_TU_MN009,662,2.01801E+11,9.2
TT_TU_MN009,662,2.01801E+11,9.6
TT_TU_MN009,662,2.01801E+11,9.8
TT_TU_MN009,662,2.01801E+11,10
TT_TU_MN009,662,2.01801E+11,9.2
TT_TU_MN009,662,2.01801E+11,6.6
TT_TU_MN009,662,2.01801E+11,6.8
TT_TU_MN009,662,2.01801E+11,6.9
TT_TU_MN009,662,2.01801E+11,6.3
TT_TU_MN009,662,2.01801E+11,4
TT_TU_MN009,662,2.01801E+11,3.2
TT_TU_MN009,662,2.01801E+11,3.6
TT_TU_MN009,662,2.01801E+11,3.8
TT_TU_MN009,662,2.01802E+11,3.8
TT_TU_MN009,662,2.01802E+11,2.9
TT_TU_MN009,662,2.01802E+11,2.7
TT_TU_MN009,662,2.01802E+11,2.4
TT_TU_MN009,662,2.01802E+11,2.5
TT_TU_MN009,662,2.01802E+11,2
TT_TU_MN009,662,2.01802E+11,1.6
TT_TU_MN009,662,2.01802E+11,1.5
TT_TU_MN009,662,2.01802E+11,2.3
TT_TU_MN009,662,2.01802E+11,3.1
TT_TU_MN009,662,2.01802E+11,4.2
TT_TU_MN009,662,2.01802E+11,4.6
TT_TU_MN009,662,2.01802E+11,5.3
TT_TU_MN009,662,2.01802E+11,4.9
TT_TU_MN009,662,2.01802E+11,5.5
TT_TU_MN009,662,2.01802E+11,5.7
TT_TU_MN009,662,2.01802E+11,5
TT_TU_MN009,662,2.01802E+11,4.6
TT_TU_MN009,662,2.01802E+11,4.5
TT_TU_MN009,662,2.01802E+11,4.5
TT_TU_MN009,662,2.01802E+11,3.9
TT_TU_MN009,662,2.01802E+11,2.8
TT_TU_MN009,662,2.01802E+11,2.3
TT_TU_MN009,662,2.01802E+11,2.4
TT_TU_MN009,662,2.01802E+11,2.5
TT_TU_MN009,662,2.01802E+11,2.4
TT_TU_MN009,662,2.01802E+11,2.3
TT_TU_MN009,662,2.01802E+11,2.7
TT_TU_MN009,662,2.01802E+11,2.7
TT_TU_MN009,662,2.01802E+11,2.9
TT_TU_MN009,662,2.01802E+11,3
TT_TU_MN009,662,2.01802E+11,2.8
TT_TU_MN009,662,2.01802E+11,2.9
TT_TU_MN009,662,2.01802E+11,3.3
TT_TU_MN009,662,2.01802E+11,3.6
TT_TU_MN009,662,2.01802E+11,3.5
TT_TU_MN009,662,2.01802E+11,3.4
TT_TU_MN009,662,2.01802E+11,3
TT_TU_MN009,662,2.01802E+11,3.3
TT_TU_MN009,662,2.01802E+11,3.6
TT_TU_MN009,662,2.01802E+11,3.7
TT_TU_MN009,662,2.01802E+11,3.5
TT_TU_MN009,662,2.01802E+11,2.9
TT_TU_MN009,662,2.01802E+11,2.8
TT_TU_MN009,662,2.01802E+11,3.5
TT_TU_MN009,662,2.01802E+11,3.4
TT_TU_MN009,662,2.01802E+11,3.3
TT_TU_MN009,662,2.01802E+11,3.3
TT_TU_MN009,662,2.01802E+11,3
TT_TU_MN009,662,2.01802E+11,2.9
TT_TU_MN009,662,2.01802E+11,2.5
TT_TU_MN009,662,2.01802E+11,2.3
TT_TU_MN009,662,2.01802E+11,2
TT_TU_MN009,662,2.01802E+11,1.8
TT_TU_MN009,662,2.01802E+11,1.6
TT_TU_MN009,662,2.01802E+11,1.4
TT_TU_MN009,662,2.01802E+11,1.2
TT_TU_MN009,662,2.01802E+11,1.1
TT_TU_MN009,662,2.01802E+11,1.3
TT_TU_MN009,662,2.01802E+11,1.5
TT_TU_MN009,662,2.01802E+11,2
TT_TU_MN009,662,2.01802E+11,2.1
TT_TU_MN009,662,2.01802E+11,1.3
TT_TU_MN009,662,2.01802E+11,0.8
TT_TU_MN009,662,2.01802E+11,0.3
TT_TU_MN009,662,2.01802E+11,0.2
TT_TU_MN009,662,2.01802E+11,-0.1
TT_TU_MN009,662,2.01802E+11,-0.4
TT_TU_MN009,662,2.01802E+11,-0.3
TT_TU_MN009,662,2.01802E+11,-0.2
TT_TU_MN009,662,2.01802E+11,-0.2
TT_TU_MN009,662,2.01802E+11,-0.4
TT_TU_MN009,662,2.01802E+11,-0.7
TT_TU_MN009,662,2.01802E+11,-1.1
TT_TU_MN009,662,2.01802E+11,-1.2
TT_TU_MN009,662,2.01802E+11,-1.3
TT_TU_MN009,662,2.01802E+11,-1.3
TT_TU_MN009,662,2.01802E+11,-1.4
TT_TU_MN009,662,2.01802E+11,-1.4
TT_TU_MN009,662,2.01802E+11,-1.3
TT_TU_MN009,662,2.01802E+11,-1.2
TT_TU_MN009,662,2.01802E+11,-0.9
TT_TU_MN009,662,2.01802E+11,-0.5
TT_TU_MN009,662,2.01802E+11,-0.1
TT_TU_MN009,662,2.01802E+11,0.2
TT_TU_MN009,662,2.01802E+11,0.4
TT_TU_MN009,662,2.01802E+11,0.7
TT_TU_MN009,662,2.01802E+11,0.5
TT_TU_MN009,662,2.01802E+11,0.1
TT_TU_MN009,662,2.01802E+11,-0.1
TT_TU_MN009,662,2.01802E+11,-0.1
TT_TU_MN009,662,2.01802E+11,-0.2
TT_TU_MN009,662,2.01802E+11,-0.2
TT_TU_MN009,662,2.01802E+11,-0.2
TT_TU_MN009,662,2.01802E+11,-0.1
TT_TU_MN009,662,2.01802E+11,0
TT_TU_MN009,662,2.01802E+11,0.3
TT_TU_MN009,662,2.01802E+11,0.7
TT_TU_MN009,662,2.01802E+11,0.5
TT_TU_MN009,662,2.01802E+11,0.6
TT_TU_MN009,662,2.01802E+11,0.6
TT_TU_MN009,662,2.01802E+11,0.3
TT_TU_MN009,662,2.01802E+11,0
TT_TU_MN009,662,2.01802E+11,-0.4
TT_TU_MN009,662,2.01802E+11,-0.4
TT_TU_MN009,662,2.01802E+11,-0.4
TT_TU_MN009,662,2.01802E+11,-0.4
TT_TU_MN009,662,2.01802E+11,0.3
TT_TU_MN009,662,2.01802E+11,0.4
TT_TU_MN009,662,2.01802E+11,0.7
TT_TU_MN009,662,2.01802E+11,1
TT_TU_MN009,662,2.01802E+11,0.6
TT_TU_MN009,662,2.01802E+11,0.3
TT_TU_MN009,662,2.01802E+11,-0.2
TT_TU_MN009,662,2.01802E+11,-0.4
TT_TU_MN009,662,2.01802E+11,-1.4
TT_TU_MN009,662,2.01802E+11,-1.8
TT_TU_MN009,662,2.01802E+11,-2.1
TT_TU_MN009,662,2.01802E+11,-1.9
TT_TU_MN009,662,2.01802E+11,-2.6
TT_TU_MN009,662,2.01802E+11,-3.4
TT_TU_MN009,662,2.01802E+11,-3.3
TT_TU_MN009,662,2.01802E+11,-3.7
TT_TU_MN009,662,2.01802E+11,-4.6
TT_TU_MN009,662,2.01802E+11,-5.1
TT_TU_MN009,662,2.01802E+11,-5.7
TT_TU_MN009,662,2.01802E+11,-6.1
TT_TU_MN009,662,2.01802E+11,-6.4
TT_TU_MN009,662,2.01802E+11,-5.3
TT_TU_MN009,662,2.01802E+11,-4.1
TT_TU_MN009,662,2.01802E+11,-2.6
TT_TU_MN009,662,2.01802E+11,-2.2
TT_TU_MN009,662,2.01802E+11,-1.9
TT_TU_MN009,662,2.01802E+11,-1.4
TT_TU_MN009,662,2.01802E+11,-1.1
TT_TU_MN009,662,2.01802E+11,-1.6
TT_TU_MN009,662,2.01802E+11,-1.9
TT_TU_MN009,662,2.01802E+11,-2
TT_TU_MN009,662,2.01802E+11,-2.2
TT_TU_MN009,662,2.01802E+11,-2.5
TT_TU_MN009,662,2.01802E+11,-2.3
TT_TU_MN009,662,2.01802E+11,-2.5
TT_TU_MN009,662,2.01802E+11,-2.4
TT_TU_MN009,662,2.01802E+11,-2.3
TT_TU_MN009,662,2.01802E+11,-2.3
TT_TU_MN009,662,2.01802E+11,-2.2
TT_TU_MN009,662,2.01802E+11,-2.2
TT_TU_MN009,662,2.01802E+11,-2.2
TT_TU_MN009,662,2.01802E+11,-2.3
TT_TU_MN009,662,2.01802E+11,-2.3
TT_TU_MN009,662,2.01802E+11,-2.4
TT_TU_MN009,662,2.01802E+11,-2.4
TT_TU_MN009,662,2.01802E+11,-2.3
TT_TU_MN009,662,2.01802E+11,-2
TT_TU_MN009,662,2.01802E+11,-1.8
TT_TU_MN009,662,2.01802E+11,-1.5
TT_TU_MN009,662,2.01802E+11,-1
TT_TU_MN009,662,2.01802E+11,-0.4
TT_TU_MN009,662,2.01802E+11,0.2
TT_TU_MN009,662,2.01802E+11,0.3
TT_TU_MN009,662,2.01802E+11,-1
TT_TU_MN009,662,2.01802E+11,-1.6
TT_TU_MN009,662,2.01802E+11,-1.6
TT_TU_MN009,662,2.01802E+11,-3.1
TT_TU_MN009,662,2.01802E+11,-3.3
TT_TU_MN009,662,2.01802E+11,-4.1
TT_TU_MN009,662,2.01802E+11,-3.6
TT_TU_MN009,662,2.01802E+11,-3.5
TT_TU_MN009,662,2.01802E+11,-3.3
TT_TU_MN009,662,2.01802E+11,-2.7
TT_TU_MN009,662,2.01802E+11,-2.7
TT_TU_MN009,662,2.01802E+11,-2.9
TT_TU_MN009,662,2.01802E+11,-4.6
TT_TU_MN009,662,2.01802E+11,-5.2
TT_TU_MN009,662,2.01802E+11,-5.4
TT_TU_MN009,662,2.01802E+11,-5.9
TT_TU_MN009,662,2.01802E+11,-5.2
TT_TU_MN009,662,2.01802E+11,-2.7
TT_TU_MN009,662,2.01802E+11,-2
TT_TU_MN009,662,2.01802E+11,-0.8
TT_TU_MN009,662,2.01802E+11,0.1
TT_TU_MN009,662,2.01802E+11,-0.1
TT_TU_MN009,662,2.01802E+11,-0.2
TT_TU_MN009,662,2.01802E+11,-0.3
TT_TU_MN009,662,2.01802E+11,-0.8
TT_TU_MN009,662,2.01802E+11,-1.8
TT_TU_MN009,662,2.01802E+11,-2.5
TT_TU_MN009,662,2.01802E+11,-2.8
TT_TU_MN009,662,2.01802E+11,-3
TT_TU_MN009,662,2.01802E+11,-3.5
TT_TU_MN009,662,2.01802E+11,-3.6
TT_TU_MN009,662,2.01802E+11,-4
TT_TU_MN009,662,2.01802E+11,-4.1
TT_TU_MN009,662,2.01802E+11,-4.6
TT_TU_MN009,662,2.01802E+11,-4.7
TT_TU_MN009,662,2.01802E+11,-4.9
TT_TU_MN009,662,2.01802E+11,-5.3
TT_TU_MN009,662,2.01802E+11,-5.8
TT_TU_MN009,662,2.01802E+11,-5.4
TT_TU_MN009,662,2.01802E+11,-5.5
TT_TU_MN009,662,2.01802E+11,-5.2
TT_TU_MN009,662,2.01802E+11,-3.4
TT_TU_MN009,662,2.01802E+11,-1.5
TT_TU_MN009,662,2.01802E+11,-0.2
TT_TU_MN009,662,2.01802E+11,0.6
TT_TU_MN009,662,2.01802E+11,0.6
TT_TU_MN009,662,2.01802E+11,0.9
TT_TU_MN009,662,2.01802E+11,0.7
TT_TU_MN009,662,2.01802E+11,0.5
TT_TU_MN009,662,2.01802E+11,0.6
TT_TU_MN009,662,2.01802E+11,0.3
TT_TU_MN009,662,2.01802E+11,0.1
TT_TU_MN009,662,2.01802E+11,-0.3
TT_TU_MN009,662,2.01802E+11,-0.7
TT_TU_MN009,662,2.01802E+11,-1
TT_TU_MN009,662,2.01802E+11,-0.6
TT_TU_MN009,662,2.01802E+11,-0.5
TT_TU_MN009,662,2.01802E+11,-0.3
TT_TU_MN009,662,2.01802E+11,-0.8
TT_TU_MN009,662,2.01802E+11,-1.9
TT_TU_MN009,662,2.01802E+11,-2.3
TT_TU_MN009,662,2.01802E+11,-2.3
TT_TU_MN009,662,2.01802E+11,-3.1
TT_TU_MN009,662,2.01802E+11,-3.3
TT_TU_MN009,662,2.01802E+11,-2.3
TT_TU_MN009,662,2.01802E+11,0.1
TT_TU_MN009,662,2.01802E+11,1.8
TT_TU_MN009,662,2.01802E+11,2.6
TT_TU_MN009,662,2.01802E+11,2.2
TT_TU_MN009,662,2.01802E+11,1.8
TT_TU_MN009,662,2.01802E+11,1.6
TT_TU_MN009,662,2.01802E+11,1.4
TT_TU_MN009,662,2.01802E+11,1.2
TT_TU_MN009,662,2.01802E+11,1.2
TT_TU_MN009,662,2.01802E+11,1.6
TT_TU_MN009,662,2.01802E+11,1.8
TT_TU_MN009,662,2.01802E+11,1.6
TT_TU_MN009,662,2.01802E+11,1.7
TT_TU_MN009,662,2.01802E+11,1.6
TT_TU_MN009,662,2.01802E+11,1.6
TT_TU_MN009,662,2.01802E+11,1.2
TT_TU_MN009,662,2.01802E+11,1.4
TT_TU_MN009,662,2.01802E+11,1
TT_TU_MN009,662,2.01802E+11,1.8
TT_TU_MN009,662,2.01802E+11,2.2
TT_TU_MN009,662,2.01802E+11,2.1
TT_TU_MN009,662,2.01802E+11,2.4
TT_TU_MN009,662,2.01802E+11,2.6
TT_TU_MN009,662,2.01802E+11,2.1
TT_TU_MN009,662,2.01802E+11,1.8
TT_TU_MN009,662,2.01802E+11,2.2
TT_TU_MN009,662,2.01802E+11,2.7
TT_TU_MN009,662,2.01802E+11,2.8
TT_TU_MN009,662,2.01802E+11,3.4
TT_TU_MN009,662,2.01802E+11,3.6
TT_TU_MN009,662,2.01802E+11,3.8
TT_TU_MN009,662,2.01802E+11,3.3
TT_TU_MN009,662,2.01802E+11,2.8
TT_TU_MN009,662,2.01802E+11,2.7
TT_TU_MN009,662,2.01802E+11,2.9
TT_TU_MN009,662,2.01802E+11,2.3
TT_TU_MN009,662,2.01802E+11,1.8
TT_TU_MN009,662,2.01802E+11,1.6
TT_TU_MN009,662,2.01802E+11,1.4
TT_TU_MN009,662,2.01802E+11,1.6
TT_TU_MN009,662,2.01802E+11,2
TT_TU_MN009,662,2.01802E+11,2.4
TT_TU_MN009,662,2.01802E+11,2.1
TT_TU_MN009,662,2.01802E+11,1.3
TT_TU_MN009,662,2.01802E+11,1.8
TT_TU_MN009,662,2.01802E+11,1.5
TT_TU_MN009,662,2.01802E+11,1.5
TT_TU_MN009,662,2.01802E+11,1.3
TT_TU_MN009,662,2.01802E+11,1.7
TT_TU_MN009,662,2.01802E+11,2.4
TT_TU_MN009,662,2.01802E+11,2.9
TT_TU_MN009,662,2.01802E+11,2.9
TT_TU_MN009,662,2.01802E+11,3.2
TT_TU_MN009,662,2.01802E+11,3.4
TT_TU_MN009,662,2.01802E+11,3.6
TT_TU_MN009,662,2.01802E+11,2.5
TT_TU_MN009,662,2.01802E+11,0.6
TT_TU_MN009,662,2.01802E+11,0.2
TT_TU_MN009,662,2.01802E+11,-0.5
TT_TU_MN009,662,2.01802E+11,-0.8
TT_TU_MN009,662,2.01802E+11,-1.3
TT_TU_MN009,662,2.01802E+11,-1.7
TT_TU_MN009,662,2.01802E+11,-1.4
TT_TU_MN009,662,2.01802E+11,-1.2
TT_TU_MN009,662,2.01802E+11,-1.6
TT_TU_MN009,662,2.01802E+11,-1.7
TT_TU_MN009,662,2.01802E+11,-2.1
TT_TU_MN009,662,2.01802E+11,-2.6
TT_TU_MN009,662,2.01802E+11,-2.7
TT_TU_MN009,662,2.01802E+11,-2.8
TT_TU_MN009,662,2.01802E+11,-3
TT_TU_MN009,662,2.01802E+11,-1.9
TT_TU_MN009,662,2.01802E+11,0.1
TT_TU_MN009,662,2.01802E+11,1.6
TT_TU_MN009,662,2.01802E+11,2.7
TT_TU_MN009,662,2.01802E+11,3.4
TT_TU_MN009,662,2.01802E+11,4.5
TT_TU_MN009,662,2.01802E+11,4.4
TT_TU_MN009,662,2.01802E+11,4.1
TT_TU_MN009,662,2.01802E+11,3.3
TT_TU_MN009,662,2.01802E+11,0.9
TT_TU_MN009,662,2.01802E+11,0.3
TT_TU_MN009,662,2.01802E+11,0.3
TT_TU_MN009,662,2.01802E+11,-0.7
TT_TU_MN009,662,2.01802E+11,-1
TT_TU_MN009,662,2.01802E+11,-1.4
TT_TU_MN009,662,2.01802E+11,-2.1
TT_TU_MN009,662,2.01802E+11,-2.5
TT_TU_MN009,662,2.01802E+11,-2.6
TT_TU_MN009,662,2.01802E+11,-2.8
TT_TU_MN009,662,2.01802E+11,-2.8
TT_TU_MN009,662,2.01802E+11,-3.5
TT_TU_MN009,662,2.01802E+11,-3.6
TT_TU_MN009,662,2.01802E+11,-3.5
TT_TU_MN009,662,2.01802E+11,-3.6
TT_TU_MN009,662,2.01802E+11,-2
TT_TU_MN009,662,2.01802E+11,-0.4
TT_TU_MN009,662,2.01802E+11,1.6
TT_TU_MN009,662,2.01802E+11,3.1
TT_TU_MN009,662,2.01802E+11,3.7
TT_TU_MN009,662,2.01802E+11,4.3
TT_TU_MN009,662,2.01802E+11,4.1
TT_TU_MN009,662,2.01802E+11,3.8
TT_TU_MN009,662,2.01802E+11,3.2
TT_TU_MN009,662,2.01802E+11,2.2
TT_TU_MN009,662,2.01802E+11,1.3
TT_TU_MN009,662,2.01802E+11,0.8
TT_TU_MN009,662,2.01802E+11,0.5
TT_TU_MN009,662,2.01802E+11,0.1
TT_TU_MN009,662,2.01802E+11,0
TT_TU_MN009,662,2.01802E+11,-0.4
TT_TU_MN009,662,2.01802E+11,-0.7
TT_TU_MN009,662,2.01802E+11,-0.7
TT_TU_MN009,662,2.01802E+11,-0.9
TT_TU_MN009,662,2.01802E+11,-0.6
TT_TU_MN009,662,2.01802E+11,-0.8
TT_TU_MN009,662,2.01802E+11,-0.7
TT_TU_MN009,662,2.01802E+11,-0.5
TT_TU_MN009,662,2.01802E+11,-0.4
TT_TU_MN009,662,2.01802E+11,0.2
TT_TU_MN009,662,2.01802E+11,0.5
TT_TU_MN009,662,2.01802E+11,0.8
TT_TU_MN009,662,2.01802E+11,1.4
TT_TU_MN009,662,2.01802E+11,2.1
TT_TU_MN009,662,2.01802E+11,1.3
TT_TU_MN009,662,2.01802E+11,0.4
TT_TU_MN009,662,2.01802E+11,0.5
TT_TU_MN009,662,2.01802E+11,0.6
TT_TU_MN009,662,2.01802E+11,0.5
TT_TU_MN009,662,2.01802E+11,0.8
TT_TU_MN009,662,2.01802E+11,2.1
TT_TU_MN009,662,2.01802E+11,2.2
TT_TU_MN009,662,2.01802E+11,2.5
TT_TU_MN009,662,2.01802E+11,3
TT_TU_MN009,662,2.01802E+11,2.3
TT_TU_MN009,662,2.01802E+11,1.3
TT_TU_MN009,662,2.01802E+11,1.5
TT_TU_MN009,662,2.01802E+11,1.2
TT_TU_MN009,662,2.01802E+11,0.7
TT_TU_MN009,662,2.01802E+11,0.7
TT_TU_MN009,662,2.01802E+11,1.2
TT_TU_MN009,662,2.01802E+11,1.3
TT_TU_MN009,662,2.01802E+11,1.3
TT_TU_MN009,662,2.01802E+11,1.8
TT_TU_MN009,662,2.01802E+11,3.2
TT_TU_MN009,662,2.01802E+11,4.4
TT_TU_MN009,662,2.01802E+11,5.1
TT_TU_MN009,662,2.01802E+11,5.1
TT_TU_MN009,662,2.01802E+11,4.9
TT_TU_MN009,662,2.01802E+11,4.8
TT_TU_MN009,662,2.01802E+11,5.4
TT_TU_MN009,662,2.01802E+11,4.8
TT_TU_MN009,662,2.01802E+11,3.9
TT_TU_MN009,662,2.01802E+11,2.9
TT_TU_MN009,662,2.01802E+11,3.3
TT_TU_MN009,662,2.01802E+11,2.8
TT_TU_MN009,662,2.01802E+11,2.1
TT_TU_MN009,662,2.01802E+11,1
TT_TU_MN009,662,2.01802E+11,0.7
TT_TU_MN009,662,2.01802E+11,0.2
TT_TU_MN009,662,2.01802E+11,-0.6
TT_TU_MN009,662,2.01802E+11,-1.5
TT_TU_MN009,662,2.01802E+11,-1.6
TT_TU_MN009,662,2.01802E+11,-1.8
TT_TU_MN009,662,2.01802E+11,-1.8
TT_TU_MN009,662,2.01802E+11,-1.9
TT_TU_MN009,662,2.01802E+11,-2.8
TT_TU_MN009,662,2.01802E+11,-0.9
TT_TU_MN009,662,2.01802E+11,0
TT_TU_MN009,662,2.01802E+11,1.7
TT_TU_MN009,662,2.01802E+11,2.9
TT_TU_MN009,662,2.01802E+11,3.8
TT_TU_MN009,662,2.01802E+11,4.2
TT_TU_MN009,662,2.01802E+11,4.2
TT_TU_MN009,662,2.01802E+11,4.3
TT_TU_MN009,662,2.01802E+11,3.6
TT_TU_MN009,662,2.01802E+11,3.2
TT_TU_MN009,662,2.01802E+11,2.8
TT_TU_MN009,662,2.01802E+11,2.2
TT_TU_MN009,662,2.01802E+11,2.4
TT_TU_MN009,662,2.01802E+11,2
TT_TU_MN009,662,2.01802E+11,1.3
TT_TU_MN009,662,2.01802E+11,1.2
TT_TU_MN009,662,2.01802E+11,0.8
TT_TU_MN009,662,2.01802E+11,0.5
